lat,long,mlt,alt,d_sin,d_cos,y_sin,y_cos,date,p_num,ne_min,ne_max,ne_mean,ne_std,pot_min,pot_max,pot_mean,pot_std,ti_min,ti_max,ti_mean,ti_std,te_min,te_max,te_mean,te_std,ne_5,ne_10,ne_20,te_5,te_10,te_20,ti_5,ti_10,ti_20,epb_size,epb,ti,dec,inc,ni,ei,vi,hi,s_ti,s_dec,s_inc,s_ni,s_ei,s_vi,s_hi
-0.2803038504867931,1.253895918006292,20.09382377226072,494.15545676991167,-0.7984082391000821,-0.602009128871509,0.5211519832912587,0.8534638887160636,2014-02-01,2858,178388.40000000002,905844.7,465304.5730088496,201033.6600054848,-1.474,-0.933,-1.130287610619469,0.18639699932384196,1100.67,1444.95,1223.6197345132744,63.23641750285893,1298.19,2551.85,1515.6919026548671,282.85759386095384,0.005930591926523787,0.00337234249025653,-0.01295063029131538,0.4264197754641954,0.4396997194807555,0.46280915253453014,0.1755206638464042,0.1755206638464042,0.1755206638464042,0.0,0,24359,-5.657,-26.764,21644,-2144,-10969,21750,14.8,7.9,-6.2,-1.7,50.4,-46.0,-6.6
0.5049756775294134,0.8546191943685402,20.032144901091936,486.81558093959745,-0.9403391792323997,-0.3202587446047204,0.521893089817841,0.8530108457273787,2014-02-01,2859,68593.8,451856.4,104320.41208053692,43086.97475729994,-1.096,-0.7010000000000001,-0.8206375838926175,0.10114434525917312,1046.19,1233.03,1140.3277181208052,44.96502683198455,1407.29,2748.58,2350.6742953020134,345.41556916947013,1.5817002127722786,1.7304349297354262,2.064284987691494,0.029246873567734033,0.036307750625249824,0.3178819276146596,0.008584297300890942,0.008584297300890942,0.008584297300890942,69.3,1,24468,-5.533,-25.065,22061,-2137,-10366,22164,15.3,7.8,-6.2,-0.1,50.4,-46.7,-5.0
-0.285468632877543,0.8408461664785298,19.917984392110668,494.1844317582419,-0.9721710334677408,-0.2335423853074658,0.5221104036082036,0.8528779067863411,2014-02-01,2860,132031.6,1213741.5,670481.9384615384,468753.01002005854,-1.556,-0.94,-1.2184432234432234,0.26656703280377086,1130.22,1683.86,1327.5527106227107,101.54641708124046,1290.81,2698.5,1809.0543956043955,607.9951018739099,3.56459068870259,3.866428858213939,4.478201697150313,0.5339218710155311,0.5563902818126307,0.5767853026744496,0.2394173370921322,0.2394173370921322,0.2394173370921322,0.0,0,24328,-5.791,-26.763,21611,-2192,-10955,21722,15.1,7.9,-6.3,-1.6,50.4,-46.9,-6.7
0.5570235657247665,0.4418710892310142,19.864957758218672,486.2999782142858,-0.9871307742953747,0.005563419524353829,0.5226729511569281,0.852533162325267,2014-02-01,2861,77209.3,107951.4,89677.91428571429,9191.44880904239,-0.871,-0.76,-0.8114107142857143,0.02492663911686328,1122.6,1175.01,1144.5583928571427,15.796352027292116,2356.39,2598.57,2449.2408928571426,73.41587619425489,0.05823703953145798,0.09798210730525025,0.16939896637183494,0.03326678382568016,0.044147612412715365,0.06316091600549445,0.008594783026806052,0.008594783026806052,0.008594783026806052,0.0,0,24447,-5.647,-24.941,22059,-2181,-10309,22167,15.6,7.8,-6.4,0.1,50.4,-47.6,-4.9
-0.11650037625744078,0.43077902182788375,19.83463484570609,492.6306544147159,-0.9862053262079213,0.1639938550435695,0.5230453851056447,0.8523048288803902,2014-02-01,2862,133949.6,1309807.3,681345.764548495,444375.6075163691,-1.539,-0.878,-1.1092073578595318,0.24416590756180315,1034.51,1603.98,1235.9146822742475,102.57002050072683,1273.0,2364.4513446676992,1660.5433444816053,571.3883934106007,2.7419608724983133,3.0006013003559744,4.50673269484253,3.1104327342907254,3.0,3.0,0.3458300339495217,0.3458300339495217,0.3458300339495217,608.3000000000001,1,24326,-5.867,-26.389,21677,-2228,-10812,21791,15.5,7.9,-6.5,-1.2,50.3,-47.8,-6.4
0.018775122432674513,0.019951930454433428,19.80015852857497,491.3142073130843,-0.8478487808279183,0.524078150293961,0.5239517152598151,0.8517479385746438,2014-02-01,2864,104228.0,1327165.3,679389.3516355141,422960.07706713397,-1.463,-0.868,-1.0509976635514018,0.19665841352572075,1029.83,1638.5,1209.8395794392525,109.63154604559456,1116.29,2796.87,1523.7869392523367,411.3222083281083,2.749650204210315,3.035141340607839,3.529233211052235,0.942540630643145,1.056612791740812,1.065772466412095,0.3897450747943496,0.3897450747943496,0.3897450747943496,700.7,1,24319,-5.956,-26.084,21724,-2266,-10693,21842,15.9,7.9,-6.6,-0.9,50.3,-48.7,-6.1
0.03002063115079757,-0.3929659829828506,19.856766322093993,491.1565979419891,-0.562262769044423,0.8244971995629127,0.5249279481329122,0.8511466492213363,2014-02-01,2866,5002.700000000001,1702588.3,580365.2237569061,543898.5620589328,-5.619,0.481,-1.087486187845304,0.5720103236137589,1027.12,1617.69,1201.8988535911603,115.21829573521708,900.94,2364.4513446676992,1887.6933425414366,981.7154586374189,10.822813522644394,35.1218464432328,56.80458150266655,5.0,3.0,3.0,0.4901057627625385,0.4901057627625385,0.4901057627625385,2671.9,1,24289,-6.086,-26.042,21700,-2314,-10664,21823,16.2,7.9,-6.7,-0.8,50.2,-49.5,-6.1
0.05668717270271996,-0.8058336884889464,19.98580348631992,490.9000652962964,-0.18580291426030743,0.9807752061569396,0.5258860912128386,0.8505549906532659,2014-02-01,2868,140250.6,1805355.7,845493.4951851852,462897.52452281816,-1.525,-0.787,-0.9773148148148149,0.17583414733738964,1036.25,1855.7,1283.5478148148147,147.72919001667114,845.33,2826.03,1437.2292962962963,413.45092200905185,5.140076090951805,9.19396577884797,10.010963561858505,0.7189499958596051,0.7596086598983991,0.6623224813405746,0.49087963419849334,0.49087963419849334,0.49087963419849334,1316.7,1,24262,-6.212,-25.965,21685,-2360,-10622,21813,16.6,7.8,-6.8,-0.7,50.2,-50.4,-6.1
0.31032279500244175,-1.2141603099352885,19.99714313776221,488.52436937768255,0.2005307663311679,0.9772409265226658,0.4625839012643704,0.8239210181555673,2014-02-02,2585,33071.200000000004,2581290.6,338750.5272532189,490957.85602288897,-1.35,-0.282,-1.06324678111588,0.09240991684636446,1080.72,1787.3,1221.1200214592275,108.67911320532711,984.26,2364.4513446676992,2305.7845278969958,682.7115610688662,4.242455671399888,2.505985252539246,1.361739786699859,4.48032456640208,3.0,3.0,0.3163496026572983,0.3163496026572983,0.3163496026572983,562.1,1,24275,-6.261,-25.400,21797,-2392,-10412,21928,16.9,7.8,-6.9,-0.1,50.1,-51.2,-5.6
-0.37654684086489354,-1.2270756262842075,19.818261245905468,494.801749651163,0.25693829723890527,0.9663765928574576,0.5269272938018195,0.8499103636881975,2014-02-02,2586,33483.4,2012406.7,1139730.9798449613,495071.59587239136,-1.545,-0.289,-1.261372093023256,0.25484951139724693,1098.17,2160.81,1367.6008914728682,161.58605293012403,753.02,2611.08,1329.4084883720932,172.7712302519273,16.011523343049017,27.048440939548605,16.79718606832042,1.503213726063053,1.893708002443494,0.8126610182996468,0.359388416275227,0.359388416275227,0.359388416275227,492.8,1,24154,-6.497,-26.859,21410,-2438,-10913,21548,16.8,7.9,-7.0,-1.5,50.1,-51.5,-7.2
0.007955519480260737,-1.1341889528320568,19.840411455755294,491.31354984084896,0.12169240179249721,0.9916581749003643,0.5006566127743448,0.8141918658025217,2014-02-03,614,4974.900000000001,1950092.5,642023.6773209549,544611.2191760452,-5.38,0.084,-1.1413063660477454,0.3959507029114186,1101.73,1856.8,1283.0989920424404,122.46095548855004,928.53,4597.7,1835.1731830238728,711.8192007378863,33.844507341234745,37.425322257232885,64.07933299646285,1.891654741874106,2.035097998762121,2.048514759288574,0.29901566402451385,0.29901566402451385,0.29901566402451385,1832.6000000000001,1,24228,-6.336,-26.051,21633,-2402,-10640,21766,16.8,7.9,-6.9,-0.8,50.1,-51.1,-6.3
0.03971542952658643,-1.5466777514815144,19.782371557654848,491.18846121802693,0.5034390099269079,0.8618367922008502,0.5420874909879738,0.8403220355546351,2014-02-03,616,76119.1,1863517.4,675989.4211936663,601861.920435797,-1.613,-0.8180000000000001,-1.1245602923264313,0.24473513374599595,1117.47,1886.47,1270.1547137637028,118.29672928832075,1032.32,2876.84,1967.9365651644334,721.414712759753,1.627407372009924,1.9684818098834396,2.805519742693526,1.0324833120828019,1.0416192464519631,1.067912544277513,0.3696603210153042,0.3696603210153042,0.3696603210153042,523.6,1,24198,-6.462,-25.957,21619,-2449,-10591,21757,17.1,7.8,-7.0,-0.7,50.1,-52.0,-6.3
0.08407622799369231,-1.9591696864036339,19.77346069934156,490.90798030390755,0.8033106944356272,0.5919749318264806,0.5430235705224016,0.8397174343858991,2014-02-03,618,44413.0,1382024.7000000002,514476.14052098413,492209.37744726933,-1.599,-0.8240000000000001,-1.0630173661360347,0.24264718763874932,1115.6,2112.8,1242.41005788712,126.17656548190035,1185.75,2813.58,2008.1565991316932,684.0737479283889,3.3737416371912783,3.766717140995474,4.803517162914109,1.100174477145031,1.1169338281437633,1.0539114246370902,0.38028785591123104,0.38028785591123104,0.38028785591123104,523.6,1,24171,-6.585,-25.833,21612,-2495,-10533,21756,17.4,7.8,-7.2,-0.5,50.0,-52.9,-6.3
0.14159097061697493,-2.371358476342994,19.795799068898983,490.4245210450452,0.9711973437743029,0.22731078000712407,0.5439546134197967,0.8391146166398391,2014-02-03,620,48039.4,1396672.3,488804.43099099095,483761.45819930156,-1.563,-0.834,-1.0060918918918917,0.18604691730731526,1111.57,1753.58,1242.3206306306306,117.60761316407302,1001.24,3189.67,2002.0206126126125,625.9199141465765,5.349920764363628,5.833924837717431,6.804693072954593,1.5311024528047357,1.349249488119964,1.4098989853200061,0.40658862787209693,0.40658862787209693,0.40658862787209693,423.5,1,24147,-6.704,-25.680,21614,-2541,-10464,21762,17.7,7.8,-7.3,-0.4,50.0,-53.7,-6.2
-0.44763601780114814,-2.3820998800394126,20.39291839310118,495.67589048780496,0.9838348918074121,0.1790635156913921,0.5440698205247753,0.839039945625616,2014-02-03,621,580853.2000000001,661865.3,611190.1487804878,22067.85828721408,-1.591,-1.511,-1.537390243902439,0.01848766892928972,1148.26,1384.68,1230.811219512195,64.62389458223348,1205.32,1354.86,1320.0636585365853,28.996743503029702,0.007840618557775736,-0.011702695341921698,-0.03346584822999288,0.06435635349948576,0.09302094049712939,0.10189825108684847,0.19623681459659803,0.19623681459659803,0.19623681459659803,0.0,0,24046,-6.912,-26.923,21284,-2580,-10888,21439,17.7,7.9,-7.4,-1.6,49.9,-54.0,-7.6
0.40913789858582994,-2.7795220314447584,19.6925757285978,487.79265533834604,0.9843683822336217,-0.1496376484668882,0.5448287168704254,0.8385473176442065,2014-02-03,622,43731.7,965285.0,232620.7620300752,317589.5428592424,-1.15,-0.853,-0.9519924812030075,0.08946739650617982,1102.35,1499.28,1167.8178195488722,55.603701754582936,1329.8,2759.81,2249.41545112782,503.4038379116064,3.2296240905158156,3.4709585913626233,3.9264815706059046,0.9034942639342041,0.900390551794964,0.9107559309930948,0.3532873596418382,0.3532873596418382,0.3532873596418382,169.4,1,24164,-6.751,-25.080,21734,-2573,-10243,21886,17.9,7.8,-7.4,0.2,50.0,-54.4,-5.7
-0.3003875481002526,-2.792899300526197,20.34840882823869,494.5237519083971,0.975410137401542,-0.22019330179918847,0.5449930963278782,0.8384405311532062,2014-02-03,623,632751.5,1107905.5,887077.286259542,123984.40835159236,-1.611,-0.895,-1.2088396946564886,0.27394130077938855,1170.82,1718.61,1329.243854961832,101.75800595286738,1198.81,1457.03,1334.9367557251908,34.60986307400548,0.04834204636412753,0.09431127385711457,0.1814159271056648,0.08511875988300166,0.08198129812063626,0.08002936245109749,0.3559059672041913,0.3559059672041913,0.3559059672041913,0.0,0,24035,-7.001,-26.578,21335,-2620,-10753,21495,18.0,7.9,-7.5,-1.3,49.8,-54.8,-7.3
0.4824209316371682,3.0916482010149187,19.743322118683214,486.94590100000016,0.8484872844803126,-0.5183905591608907,0.5457409562338355,0.8379538906252949,2014-02-03,624,54329.4,198136.0,101195.43684210526,43106.82876705356,-1.115,-0.854,-0.9615105263157895,0.08332747531624045,1096.85,1238.52,1156.6811052631579,36.01924530171697,1587.55,2733.79,2365.3484736842106,374.4008551864227,0.06494871044016803,0.12184515103026494,0.24216603289315763,0.8752988078236099,0.8862326967690395,0.8910041002558806,0.006684590907969579,0.006684590907969579,0.006684590907969579,0.0,0,24628,-4.851,-25.138,22215,-1885,-10462,22295,13.3,7.8,-5.6,-0.6,50.7,-41.8,-4.9
-0.2244494283280421,3.0785223228340626,20.28186511610869,493.86437906542074,0.8089368800196041,-0.5877782793942411,0.5459255280640032,0.8378337047259656,2014-02-03,625,541941.5,873835.2000000001,742293.5289719626,105578.973763127,-1.635,-0.905,-1.1613894080996885,0.26952338908239676,1146.02,1556.87,1333.856230529595,82.11471191150345,1333.84,1503.32,1373.3018380062306,19.531106424718505,3.1458370613806457,3.2874992222081563,3.6392184176236206,0.07125899358923182,0.06626001844102403,0.0702833546917272,0.25700087356397616,0.25700087356397616,0.25700087356397616,0.0,0,24499,-5.070,-26.666,21807,-1935,-10995,21893,13.1,7.9,-5.7,-1.9,50.7,-41.9,-6.4
0.5371188287034941,2.679012299795795,19.805807674406335,486.27807623655923,0.6008847571815497,-0.786547891667709,0.5465891318695586,0.8374008403127139,2014-02-03,626,74516.6,127117.0,93676.38064516129,16418.44637190833,-1.021,-0.8300000000000001,-0.8843870967741936,0.057204444996426754,1144.71,1214.9,1172.279569892473,21.868733085606834,2435.02,2716.08,2543.445053763441,91.38563304722922,0.0475617541619604,0.09156387322849113,0.17975286035817928,0.7838427308390423,0.7899165216625186,0.7977577586396776,0.00601653282549508,0.00601653282549508,0.00601653282549508,0.0,0,24610,-4.959,-25.020,22217,-1928,-10409,22301,13.7,7.8,-5.7,-0.4,50.7,-42.7,-4.8
-0.127394596235488,2.6672420766310183,20.105869863565392,492.8886176533335,0.5113927500197091,-0.8592171149867656,0.5468555142065842,0.8372269972396833,2014-02-03,627,152758.1,925015.8,714918.0490666666,189132.48986724947,-1.607,-0.837,-1.0560506666666667,0.21759450609741715,1089.5,1758.71,1291.4927466666668,116.24503937976715,1157.28,3454.1,1384.0281866666667,123.31858440127776,3.507207034379473,3.6999355547068937,4.131570472747038,1.4626056950563946,1.3461049943284857,1.4289240332754365,0.4943246893109283,0.4943246893109283,0.4943246893109283,385.0,1,24487,-5.166,-26.457,21833,-1974,-10910,21923,13.5,7.9,-5.8,-1.7,50.6,-42.8,-6.2
0.0067331867383355415,2.256461612737702,20.055627342721095,491.45345363070555,0.1467489669504797,-0.9859992032720076,0.5477463592181773,0.8366444157468864,2014-02-03,629,90778.6,1030493.3,620939.6373443983,319366.36390322924,-1.672,-0.777,-1.0178215767634855,0.21845657168478483,1086.7,1619.92,1311.7598547717841,117.76086968461533,1238.35,3850.55,1650.36867219917,524.116317828829,2.965121956432961,4.321971028440159,4.849940284004302,1.6399849165266875,1.8122215567987614,1.6836841371619742,0.2807023162344575,0.2807023162344575,0.2807023162344575,369.6,1,24483,-5.251,-26.167,21882,-2011,-10797,21974,13.9,7.9,-5.9,-1.3,50.6,-43.7,-5.9
0.0016261311180647525,1.8433870096172702,20.107250257169625,491.4999175680935,-0.2608223350988754,-0.9622813427571552,0.5486907960241387,0.8360253375093529,2014-02-03,631,81633.20000000001,994345.8,495985.863229572,312808.8464963693,-2.279,-0.704,-1.0298171206225681,0.2591020586975771,1092.1,1698.31,1300.462140077821,112.19278947519754,1333.05,2364.4513446676992,1824.7990856031129,672.4906222865081,2.359910975985153,3.933984446540107,4.553797577407516,2.6312307855401253,1.4532135494716987,2.6268014687276837,0.2611460178469973,0.2611460178469973,0.2611460178469973,469.7,1,24453,-5.381,-26.173,21849,-2058,-10786,21945,14.3,7.9,-6.0,-1.2,50.5,-44.6,-6.0
-0.00782070243420598,1.430211003017198,20.042009789146352,491.6609797115386,-0.6275373978900647,-0.7755376261698084,0.5496419562161029,0.8354003136656462,2014-02-03,633,74760.3,1144461.6,530684.7791666667,356489.46058162925,-1.857,-0.686,-1.021190705128205,0.23340538624374532,1092.48,1643.72,1279.680032051282,113.2422532395883,1316.66,4339.4,1710.201907051282,470.66960137292716,2.894829942107715,3.1336525729101457,3.6008439799028045,1.1303942265206928,0.9249092860881674,1.3749165380531747,0.313784832337932,0.313784832337932,0.313784832337932,592.9,1,24420,-5.514,-26.185,21812,-2105,-10776,21913,14.7,7.9,-6.1,-1.2,50.5,-45.6,-6.0
-0.012702770288458332,1.01699508565986,19.894768347921442,491.76136122887885,-0.8858894566869727,-0.45893431713327665,0.5505851309425192,0.8347790000331314,2014-02-03,635,79458.5,1433681.1,552272.6695852535,409512.8758517802,-1.573,-0.403,-1.0252319508448542,0.29988245896176946,1096.36,1770.86,1288.6495084485407,119.53290865855065,1268.74,3082.08,1810.179708141321,559.1043087211277,4.852932108175516,5.3535259930932435,6.342633379338301,1.382836599791256,1.3673889499112826,1.3398724567263893,0.4801818820107322,0.4801818820107322,0.4801818820107322,785.4,1,24387,-5.646,-26.185,21778,-2153,-10761,21884,15.1,7.9,-6.3,-1.1,50.4,-46.5,-6.1
-0.0005864840425451905,0.6040466263248959,19.762101806547328,491.665807305195,-0.9953429557631104,-0.067618289806739,0.5515221746678068,0.8341602094855717,2014-02-03,637,81895.1,1582450.1,806960.3464285715,474967.005608563,-1.676,-0.745,-1.0200730519480519,0.2443186634067928,1083.9,1745.75,1314.349707792208,125.79858624166782,1276.47,2773.42,1591.8137662337663,467.37955130735395,3.3215222059471836,3.7328822935745523,4.5321323582419515,0.45568298556728837,0.46830232268439365,0.4946912754772663,0.46082376054150953,0.46082376054150953,0.46082376054150953,562.1,1,24358,-5.773,-26.147,21754,-2200,-10734,21865,15.4,7.9,-6.4,-1.0,50.3,-47.4,-6.1
0.036303568274109736,0.19162668341840206,19.680704791962857,491.27436314238963,-0.9401577078177296,0.3339197016423856,0.5524561692796854,0.8335419282585647,2014-02-03,639,105168.7,1447808.9,806229.9731587562,363786.9040816676,-1.568,-0.8250000000000001,-1.0247675941080197,0.18810801308684538,1079.67,1716.71,1311.9058101472995,128.9897561650969,1271.63,2761.08,1489.729541734861,345.3241436253905,2.891813428837612,3.324186528934999,3.9321625983159674,0.21744238850725517,0.23313085821243384,0.2611097835610685,0.34402316383664755,0.34402316383664755,0.34402316383664755,646.8000000000001,1,24334,-5.894,-26.054,21745,-2245,-10688,21861,15.8,7.9,-6.5,-0.9,50.3,-48.3,-6.1
0.09018571600482862,-0.22060843991227247,19.708951840848993,490.73983184100433,-0.7290211912585767,0.6816663300015616,0.5533928767576602,0.8329203411614431,2014-02-03,641,5880.0,1639739.4,742408.4638772664,508773.3368156259,-3.443,0.675,-0.8843668061366806,0.44050074117399685,1078.01,1725.57,1292.8908647140865,130.2557581269594,912.32,4244.3,1623.1705578800559,519.9144840334694,22.523665565050393,100.0,130.64501500717734,1.3344311680136687,1.4989267150384076,1.4800743268511596,0.4261413876121689,0.4261413876121689,0.4261413876121689,1463.0,1,24312,-6.009,-25.921,21746,-2289,-10628,21866,16.1,7.8,-6.6,-0.7,50.2,-49.2,-6.0
