long,mlt,alt,d_sin,d_cos,y_sin,y_cos,ne_min,ne_max,ne_mean,ne_std,pot_min,pot_max,pot_mean,pot_std,ti_min,ti_max,ti_mean,ti_std,te_min,te_max,te_mean,te_std,ne_5,ne_10,ne_20,te_5,te_10,te_20,ti_5,ti_10,ti_20,epb_size,epb
-2.3820998800394126,20.39291839310118,495.67589048780496,0.9843745660132104,0.1760824829926329,0.5440767798602134,0.8390354328658595,580853.2000000001,661865.3,611190.1487804878,22067.85828721408,-1.591,-1.511,-1.537390243902439,0.01848766892928972,1148.26,1384.68,1230.811219512195,64.62389458223348,1205.32,1354.86,1320.0636585365853,28.996743503029702,0.007840618557775736,-0.011702695341921698,-0.03346584822999288,0.06435635349948576,0.09302094049712939,0.10189825108684847,0.19623681459659803,0.19623681459659803,0.19623681459659803,0.0,0
-2.7795220314447584,19.6925757285978,487.79265533834604,0.9840717415186262,-0.17753759296920352,0.5448931639362764,0.8385054795716838,43731.7,965285.0,232620.7620300752,317589.5428592424,-1.15,-0.853,-0.9519924812030075,0.08946739650617982,1102.35,1499.28,1167.8178195488722,55.603701754582936,1329.8,2759.81,2249.41545112782,503.4038379116064,3.2296240905158156,3.4709585913626233,3.9264815706059046,0.9034942639342041,0.900390551794964,0.9107559309930948,0.3532873596418382,0.3532873596418382,0.3532873596418382,169.4,1
-2.792899300526197,20.34840882823869,494.5237519083971,0.9747741785325587,-0.2230828026865825,0.5449998885860529,0.8384361162731175,632751.5,1107905.5,887077.286259542,123984.40835159236,-1.611,-0.895,-1.2088396946564886,0.27394130077938855,1170.82,1718.61,1329.243854961832,101.75800595286738,1198.81,1457.03,1334.9367557251908,34.60986307400548,0.04834204636412753,0.09431127385711457,0.1814159271056648,0.08511875988300166,0.08198129812063626,0.08002936245109749,0.3559059672041913,0.3559059672041913,0.3559059672041913,0.0,0
3.0916482010149187,19.743322118683214,486.94590100000016,0.8335185120630085,-0.5524769035478218,0.5458268382490271,0.8378980024596822,54329.4,198136.0,101195.43684210526,43106.82876705356,-1.115,-0.854,-0.9615105263157895,0.08332747531624045,1096.85,1238.52,1156.6811052631579,36.01924530171697,1587.55,2733.79,2365.3484736842106,374.4008551864227,0.06494871044016803,0.12184515103026494,0.24216603289315763,0.8752988078236099,0.8862326967690395,0.8910041002558806,0.006684590907969579,0.006684590907969579,0.006684590907969579,0.0,0
3.0785223228340626,20.28186511610869,493.86437906542074,0.8070330411431047,-0.5904567538567079,0.5459330671783565,0.8378287926078701,541941.5,873835.2000000001,742293.5289719626,105578.973763127,-1.635,-0.905,-1.1613894080996885,0.26952338908239676,1146.02,1556.87,1333.856230529595,82.11471191150345,1333.84,1503.32,1373.3018380062306,19.531106424718505,3.1458370613806457,3.2874992222081563,3.6392184176236206,0.07125899358923182,0.06626001844102403,0.0702833546917272,0.25700087356397616,0.25700087356397616,0.25700087356397616,0.0,0
2.679012299795795,19.805807674406335,486.27807623655923,0.545842776626496,-0.8378852917841808,0.5467626210612841,0.8372876663255899,74516.6,127117.0,93676.38064516129,16418.44637190833,-1.021,-0.8300000000000001,-0.8843870967741936,0.057204444996426754,1144.71,1214.9,1172.279569892473,21.868733085606834,2435.02,2716.08,2543.445053763441,91.38563304722922,0.0475617541619604,0.09156387322849113,0.17975286035817928,0.7838427308390423,0.7899165216625186,0.7977577586396776,0.00601653282549508,0.00601653282549508,0.00601653282549508,0.0,0
2.6672420766310183,20.105869863565392,492.8886176533335,0.5088280921781831,-0.8607773325361869,0.546862396423767,0.8372225022092207,152758.1,925015.8,714918.0490666666,189132.48986724947,-1.607,-0.837,-1.0560506666666667,0.21759450609741715,1089.5,1758.71,1291.4927466666668,116.24503937976715,1157.28,3454.1,1384.0281866666667,123.31858440127776,3.507207034379473,3.6999355547068937,4.131570472747038,1.4626056950563946,1.3461049943284857,1.4289240332754365,0.4943246893109283,0.4943246893109283,0.4943246893109283,385.0,1
2.256461612737702,20.055627342721095,491.45345363070555,0.13060581753351536,-0.991215080962165,0.5477855070162345,0.8366188110742052,90778.6,1030493.3,620939.6373443983,319366.36390322924,-1.672,-0.777,-1.0178215767634855,0.21845657168478483,1086.7,1619.92,1311.7598547717841,117.76086968461533,1238.35,3850.55,1650.36867219917,524.116317828829,2.965121956432961,4.321971028440159,4.849940284004302,1.6399849165266875,1.8122215567987614,1.6836841371619742,0.2807023162344575,0.2807023162344575,0.2807023162344575,369.6,1
1.8433870096172702,20.107250257169625,491.4999175680935,-0.2772202877321596,-0.9605215800137176,0.5487288447285067,0.8360003892703136,81633.20000000001,994345.8,495985.863229572,312808.8464963693,-2.279,-0.704,-1.0298171206225681,0.2591020586975771,1092.1,1698.31,1300.462140077821,112.19278947519754,1333.05,6850.68,1824.7990856031129,672.4906222865081,2.359910975985153,3.933984446540107,4.553797577407516,2.6312307855401253,1.4532135494716987,2.6268014687276837,0.2611460178469973,0.2611460178469973,0.2611460178469973,469.7,1
1.430211003017198,20.042009789146352,491.6609797115386,-0.638864553356283,-0.7689577399008819,0.5496721389498997,0.8353804734927217,74760.3,1144461.6,530684.7791666667,356489.46058162925,-1.857,-0.686,-1.021190705128205,0.23340538624374532,1092.48,1643.72,1279.680032051282,113.2422532395883,1316.66,4339.4,1710.201907051282,470.66960137292716,2.894829942107715,3.1336525729101457,3.6008439799028045,1.1303942265206928,0.9249092860881674,1.3749165380531747,0.313784832337932,0.313784832337932,0.313784832337932,592.9,1
1.01699508565986,19.894768347921442,491.76136122887885,-0.8933176161663373,-0.44880821938892485,0.5506140455140378,0.8347599467648028,79458.5,1433681.1,552272.6695852535,409512.8758517802,-1.573,-0.403,-1.0252319508448542,0.29988245896176946,1096.36,1770.86,1288.6495084485407,119.53290865855065,1268.74,3082.08,1810.179708141321,559.1043087211277,4.852932108175516,5.3535259930932435,6.342633379338301,1.382836599791256,1.3673889499112826,1.3398724567263893,0.4801818820107322,0.4801818820107322,0.4801818820107322,785.4,1
0.6040466263248959,19.762101806547328,491.665807305195,-0.9982550384952057,-0.05467441627708564,0.5515526986138044,0.8341400463478066,81895.1,1582450.1,806960.3464285715,474967.005608563,-1.676,-0.745,-1.0200730519480519,0.2443186634067928,1083.9,1745.75,1314.349707792208,125.79858624166782,1276.47,2773.42,1591.8137662337663,467.37955130735395,3.3215222059471836,3.7328822935745523,4.5321323582419515,0.45568298556728837,0.46830232268439365,0.4946912754772663,0.46082376054150953,0.46082376054150953,0.46082376054150953,562.1,1
0.19162668341840206,19.680704791962857,491.27436314238963,-0.9376256159055193,0.34706094830542716,0.5524869363843422,0.8335215546546627,105168.7,1447808.9,806229.9731587562,363786.9040816676,-1.568,-0.8250000000000001,-1.0247675941080197,0.18810801308684538,1079.67,1716.71,1311.9058101472995,128.9897561650969,1271.63,2761.08,1489.729541734861,345.3241436253905,2.891813428837612,3.324186528934999,3.9321625983159674,0.21744238850725517,0.23313085821243384,0.2611097835610685,0.34402316383664755,0.34402316383664755,0.34402316383664755,646.8000000000001,1
-0.22060843991227247,19.708951840848993,490.73983184100433,-0.7229194638288831,0.6907174102058113,0.5534179383090339,0.8329037059179627,5880.0,1639739.4,742408.4638772664,508773.3368156259,-3.443,0.675,-0.8843668061366806,0.44050074117399685,1078.01,1725.57,1292.8908647140865,130.2557581269594,912.32,4244.3,1623.1705578800559,519.9144840334694,22.523665565050393,118.34893318543651,130.64501500717734,1.3344311680136687,1.4989267150384076,1.4800743268511596,0.4261413876121689,0.4261413876121689,0.4261413876121689,1463.0,1
-0.231501450432469,19.203340768110202,496.3093048437502,-0.6922909041054611,0.7216171348095516,0.5535171643833758,0.8328377685467222,177693.5,192114.2,186133.2,4500.1986938497375,-1.567,-1.495,-1.5322031249999999,0.012042490497440803,1188.53,1234.52,1204.41015625,13.610306026461453,1622.73,1832.08,1720.04796875,44.06708951528584,0.010348969285589149,0.017439257693813603,0.012779853559108378,0.1944989480991408,0.20346363610405183,0.22383271268977367,0.03186055586870751,0.03186055586870751,0.03186055586870751,0.0,0
-0.6321323962949263,19.89064473860263,489.8230930102042,-0.3912878712549122,0.9201312082550231,0.5543436418928067,0.832287885770978,5197.900000000001,1979367.0,750959.3736394558,656369.2431270671,-5.413,0.263,-0.9212704081632653,0.43475529941156893,1079.18,1788.86,1317.8772619047618,155.0579268406993,853.0,4819.33,1775.1695068027211,707.7387023470783,9.096043845344425,14.084412793910001,20.09822465260871,1.5656311148041926,1.9549657857925977,2.153440220768008,0.3850811446977205,0.3850811446977205,0.3850811446977205,1524.6000000000001,1
-0.6423536881932483,19.379849711643587,494.79798720339,-0.35782787728478715,0.9337535961429881,0.5544259729055713,0.8322330443404713,173651.0,1601454.5,850337.3288135593,468987.41272661125,-1.55,-0.959,-1.4059152542372881,0.1770530161690281,1147.83,1902.15,1354.0581355932202,154.44259519371408,1260.89,1755.8,1410.0030508474574,157.9515920948994,0.0043917910354152045,0.011573129656155645,0.03246153882852276,0.23411125788932918,0.26081021576398067,0.2913923487544483,0.17170030984162965,0.17170030984162965,0.17170030984162965,0.0,0
-1.0398327226817088,20.044250895531743,486.53107450617296,-0.011457433662912353,0.9999270114905044,0.5552334502814029,0.8316945446366861,139352.30000000002,277307.4,171055.30987654324,21916.296854437533,-1.18,-1.073,-1.1179197530864198,0.04183210725572129,1097.02,1248.93,1161.1888888888889,62.127219977332174,1512.35,2813.83,2056.915,581.4849911290792,0.5195700383635988,0.5205524069378769,0.5312602327475533,0.6010063286375191,0.6418390394674274,0.6691753335181192,0.030809290129919953,0.030809290129919953,0.030809290129919953,0.0,0
-1.0505201426704869,19.70098918687036,492.4738036333335,0.02827766707782177,0.9994532769969735,0.5553239455124406,0.8316341222797519,6123.700000000001,2317607.5,983586.3961666668,623525.933127997,-5.463,0.444,-1.1116650000000001,0.45048241562386265,1121.03,1774.79,1390.2857000000001,143.91493207319647,841.73,4187.74,1445.1335833333333,375.00805070978777,11.327543138234503,15.372034741787083,40.24870016621497,2.243770381329347,2.4346289173029763,2.503476085701617,0.35823005097128124,0.35823005097128124,0.35823005097128124,1270.5,1
-1.461274003740153,19.68963699941864,491.32075603092795,0.41773503465360284,0.9083096272651344,0.5562406914560996,0.8310212329638034,75820.8,2192071.7,530201.6669072165,636136.3141498723,-1.593,-0.448,-1.059879381443299,0.30196600880276137,1115.78,1682.78,1259.0196907216496,100.6224559878509,1192.75,2995.09,2178.914030927835,600.3652691814876,4.695148527735578,5.502486567674308,7.141776688663228,1.0476630086808916,1.0633782212386063,1.0861600982607245,0.32471069826025345,0.32471069826025345,0.32471069826025345,723.8000000000001,1
-1.8735019021766461,19.673980890902158,490.9345390013497,0.743953566616599,0.6678559958347705,0.5571690705207196,0.8303990745993094,22410.7,2166701.6,590696.7746288799,553834.3268349523,-1.601,-0.175,-1.0732753036437248,0.2432251260526343,1113.66,1991.44,1233.2501079622132,92.68967545635546,740.38,3161.83,1938.6523616734141,669.5040069465765,22.441558293536364,53.92300106645486,63.51013132119925,1.703356901713485,1.3986887469620757,1.9784189604174909,0.5046879725778808,0.5046879725778808,0.5046879725778808,1694.0,1
-2.283734206351008,19.588438765233963,489.5051147619049,0.945798846266926,0.3243126430757322,0.5580809141389381,0.8297865334716156,55816.100000000006,948680.4,324036.30734126986,349421.8938599466,-1.15,-0.861,-0.9665396825396826,0.07215390010867785,1112.07,1553.82,1234.237142857143,118.6184694237825,1311.97,2801.23,2180.461349206349,610.9057885787719,1.6816530061839443,1.8101368450521522,3.0606206037550505,0.9669141709359272,0.9656427964220964,0.9803822061307499,0.33641242646299907,0.33641242646299907,0.33641242646299907,292.6,1
-2.295404130055885,20.18571863237841,495.21314206349217,0.9582959192710034,0.285749077713431,0.5581730196738358,0.8297245808009356,622375.9,789828.5,662288.2714285715,24046.699004114904,-1.586,-1.218,-1.5004603174603175,0.04321353169060905,1151.24,1560.74,1225.420687830688,66.95530117455527,1296.57,1376.01,1327.8762962962962,18.08266479247074,0.004505030830157963,0.006396597970703688,0.010158138713007858,0.02512521306871518,0.0277988126249471,0.0299279876767109,0.1686234732259837,0.1686234732259837,0.1686234732259837,0.0,0
-2.693539620236459,19.55664454814274,487.65355547541003,0.9975582372148999,-0.06951202331182114,0.558989105394988,0.8291749994467813,48114.4,580132.9,96791.5118032787,62956.16283490486,-1.135,-0.892,-0.9854295081967213,0.07425535454789556,1111.94,1281.7,1167.3925901639343,39.713098108320175,1429.91,2784.9,2507.371442622951,328.9168710276145,1.9939044717408825,2.1170114767721646,2.418328100494335,0.9171164767468554,0.9237970695752966,0.9348898020171834,0.1470685627858277,0.1470685627858277,0.1470685627858277,107.8,1
-2.706871208023878,20.209936720210923,494.4111152777779,0.9933080197044991,-0.11525749787132698,0.5590934108440261,0.8291046722455182,560085.2000000001,762232.0,677897.0212962963,50258.527355503196,-1.679,-0.94,-1.2981604938271605,0.2754810802127316,1150.17,1719.34,1358.1985185185185,76.87906712015896,1020.06,1786.55,1366.2132716049382,46.193498742848654,2.657314004225822,2.789184728287643,3.155897508359325,0.4021834678052303,0.32019213005726943,0.31773621159539656,0.24958391778651512,0.24958391778651512,0.24958391778651512,0.0,0
-3.105962586544948,19.644351201377077,487.0330420737329,0.8879763620806816,-0.4598661261349903,0.5599156289682505,0.8285496293395603,59920.7,197389.6,100662.57511520738,40780.93191347072,-1.171,-0.858,-0.9702626728110599,0.09506849450015875,1099.55,1249.32,1164.8211059907833,37.2104225700969,1590.95,2797.65,2436.1308294930877,336.84251457641267,0.05434639082667858,0.09905974149643626,0.197277151071382,0.8439508631165904,0.8514148688110983,0.861467218026202,0.006759808982963245,0.006759808982963245,0.006759808982963245,0.0,0
-3.1194713715979785,20.236340132238958,494.1455192146598,0.8651285653090977,-0.501477244031589,0.5600233238712365,0.8284768410595088,529878.3,856745.2000000001,697880.9222513089,94285.61109776984,-1.654,-0.908,-1.3208376963350785,0.2578637452632464,1156.23,1655.77,1356.4349214659687,100.56903235665534,1322.12,1464.4,1367.3714659685863,22.75441863461033,3.1512753604041963,3.304393713866598,3.698259060098482,0.06264711207676976,0.04785620241570787,0.04945570772328889,0.2761388468650192,0.2761388468650192,0.2761388468650192,0.0,0
